country,Date,C,X,GDP,M,I,Q,Y,time,population,log_population,TB,TBGDP,IGDP,C_growth,GDP_growth,I_growth,C_cycle,GDP_cycle,I_cycle,TBGDP_cycle,C_linear_cycle,GDP_linear_cycle,I_linear_cycle,TBGDP_linear_cycle
Mexico,Q3 2013,-3.762407124684637,0.011087231002985164,-3.3526304202907586,0.01138071859177755,-4.919415280909315,3,2013,2013-07-01,116520770.57402037,18.573580103267595,-0.00029348758879238664,-0.008387231524418243,0.20871515306340682,,,,-0.0027917515558524286,-0.0044585226014541846,-0.04285358616916657,0.0007412904879569148,,,,
Mexico,Q4 2013,-3.7527550673232577,0.011095394411624574,-3.3434379266018643,0.011355272103075255,-4.904235928303901,4,2013,2013-10-01,116137710.13403079,18.570287201285623,-0.00025987769145068007,-0.007358777000013502,0.20996844914852397,,,,0.003667971340349574,0.0008460211581269306,-0.029822591571083024,0.001031002141968199,,,,
Mexico,Q1 2014,-3.7761673271987077,0.010900498768536859,-3.358826605185096,0.011383017163603877,-4.917559043059674,1,2014,2014-01-01,118755886.99999978,18.59258057438708,-0.0004825183950670185,-0.013875023741727225,0.2104026006114106,,,,-0.023091012949019163,-0.01843753441493501,-0.04519015196131626,-0.006193962185772153,,,,
Mexico,Q2 2014,-3.752845766879588,0.011330122675032635,-3.3426597134944336,0.011763042836614801,-4.892013220091643,2,2014,2014-04-01,118387879.67899354,18.589476907598193,-0.0004329201615821659,-0.012249164874751023,0.21238523510605276,,,,-0.0032548024869800685,-0.006151163890387501,-0.021547870944909064,-0.005248842833735939,,,,
Mexico,Q3 2014,-3.7513417989270503,0.011727490449695952,-3.337100126209449,0.011920465407862242,-4.895660439227512,3,2014,2014-07-01,118021012.75945905,18.58637324080931,-0.00019297495816628964,-0.0054298161614173765,0.21043881924582555,,,,-0.005344613446011337,-0.004424935604560698,-0.026892493194623945,0.0009195684488302837,,,,
Mexico,Q4 2014,-3.743128738244453,0.0121378136802478,-3.32290784014818,0.012303089726954096,-4.853534902033762,4,2014,2014-10-01,117655282.70745748,18.583269574020427,-0.00016527604670629574,-0.004584906200004855,0.21639992861489482,,,,-0.0008015300892445509,0.006017804445181074,0.01382048229733801,0.001148447603504952,,,,
Mexico,Q1 2015,-3.7603606347272587,0.01205087591544087,-3.338391738459215,0.012031872986125002,-4.891285364909611,1,2015,2015-01-01,120149896.9999999,18.604250662884628,1.9002929315867917e-05,0.000535384339337392,0.21163469520317718,,,,-0.021744031288510435,-0.013092410484323747,-0.024962190485713798,0.005692143769715404,,,,
Mexico,Q2 2015,-3.7482931042298464,0.012391189792932703,-3.323415271548963,0.012375455217983286,-4.853405734119762,2,2015,2015-04-01,119799867.8744039,18.60133314076024,1.573457494941609e-05,0.0004367128077881098,0.21653773251945202,,,,-0.01339166091825117,-0.0015833755218359613,0.012352454772607047,0.005060126328464682,,,,
Mexico,Q3 2015,-3.7362513402682005,0.012404548773248512,-3.3088784324657756,0.012608729808953991,-4.8188361186785835,3,2015,2015-07-01,119450858.47826147,18.598415618635855,-0.0002041810357054797,-0.005585255526310559,0.22091932569494177,,,,-0.005019950494957293,0.009688754318494919,0.04692678300807973,-0.0014516850119368355,,,,
Mexico,Q4 2015,-3.720044147310668,0.0125851698816656,-3.3081948403387966,0.012591847302854297,-4.852450387734997,4,2015,2015-10-01,119102865.84082426,18.595498096511466,-6.677421188696839e-06,-0.0001825322197024256,0.21347073092529123,,,,0.0076203273005917005,0.0073551875514299425,0.013981678737698289,0.0035017900527799907,,,,
Mexico,Q1 2016,-3.7342662765316383,0.01231201194089288,-3.322466686804082,0.012238942018892638,-4.859341357758741,1,2016,2016-01-01,121519220.99999994,18.61558300576383,7.306992200024204e-05,0.002026131330248561,0.21505216100481,,,,-0.010004409449371199,-0.009647495286635444,0.00848974991825191,0.005299799289396612,,,,
Mexico,Q2 2016,-3.729893479445699,0.01236819669126674,-3.3153019447468592,0.012400909592504823,-4.868524322682849,2,2016,2016-04-01,121175433.84948403,18.61274992004403,-3.271290123808314e-05,-0.0009006092494342161,0.21156513141795133,,,,-0.008813505707367497,-0.004893091900694202,0.0014923884940323262,0.0019968088702988275,,,,
Mexico,Q3 2016,-3.7121936297159364,0.012936216305394857,-3.303426434867301,0.012726892861553913,-4.858086392699037,3,2016,2016-07-01,120832619.29905464,18.60991683432423,0.000209323443840944,0.005694790387264216,0.21126120814771715,,,,0.005987824171483247,0.004932781873869363,0.014953864056946209,0.008242861312308156,,,,
Mexico,Q4 2016,-3.6969431204896317,0.01300338391248947,-3.2888425447703575,0.012855527779440584,-4.8408811938650915,4,2016,2016-10-01,120490774.5971519,18.60708374860443,0.00014785613304888617,0.003964290874405001,0.21181571544832659,,,,0.018691354788935577,0.017871001479329962,0.03607099759001997,0.0061811674147483455,,,,
Mexico,Q1 2017,-3.7092356576810617,0.013147549295681989,-3.303392556692625,0.012977590600555389,-4.8880318191534,1,2017,2017-01-01,122839258.00000013,18.626387213140926,0.00016995869512659995,0.004623688279040078,0.20502173881604868,,,,0.004267805589641238,0.002119464737646126,-0.006238203003353426,0.0065136216216137525,,,,
Mexico,Q2 2017,-3.698058087678322,0.012858513329409819,-3.297485275816119,0.013219719392127197,-4.885287343823085,2,2017,2017-04-01,122507910.4904814,18.623686161296654,-0.0003612060627173775,-0.00976865317243576,0.2043743192941552,,,,0.013783073447691585,0.007298377149433488,0.0022957435199897347,-0.008219176693392635,,,,
Mexico,Q3 2017,-3.6933355296439934,0.012780505842951229,-3.298945783999877,0.013263275754554424,-4.871912689088428,3,2017,2017-07-01,122177456.76014857,18.620985109452377,-0.0004827699116031949,-0.013075374757425944,0.207428846803491,,,,0.01736211508419805,0.0056103428728229154,0.022430371324929865,-0.011901704673879555,,,,
Mexico,Q4 2017,-3.683619967634654,0.013347463310988052,-3.281772736493427,0.013586595059172374,-4.870729801411992,4,2017,2017-10-01,121847894.398116,18.618284057608104,-0.00023913174818432185,-0.006366386913905347,0.20413840385358933,,,,0.026494407905372164,0.023079831189739775,0.031364754488369506,-0.005620571638593826,,,,
Mexico,Q1 2018,-3.6860841372364237,0.013387740584901248,-3.2880895292917973,0.013817963461358584,-4.8700801376395875,1,2018,2018-01-01,124013860.99999984,18.635903899580203,-0.00043022287645733646,-0.011526372169545756,0.20556549027469911,,,,0.02403782646595376,0.01760306417231039,0.04076443772188121,-0.011269720430557998,,,,
Mexico,Q2 2018,-3.6824758823619015,0.01370692930744307,-3.2863888155457204,0.013827621202091755,-4.86976651711066,2,2018,2018-04-01,123719161.45209487,18.633524727970386,-0.00012069189464868416,-0.0032280379587118773,0.20528054944289273,,,,0.028258577989262346,0.02069258184246392,0.050814000271848236,-0.003527605942213424,,,,
Mexico,Q3 2018,-3.6764218276514806,0.01376242307130316,-3.281340569457384,0.01398748576923489,-4.875502631800764,3,2018,2018-07-01,123425162.2115812,18.631145556360565,-0.0002250626979317296,-0.005989238714642202,0.20307862445437488,,,,0.03552906532928457,0.027672601255568807,0.055761670974972866,-0.006910786489606141,,,,
Mexico,Q4 2018,-3.677839203596312,0.013811612020675044,-3.2793490063532524,0.014233973863647173,-4.909434293442743,4,2018,2018-10-01,123131861.61428827,18.628766384750744,-0.00042236184297212917,-0.011217287575563414,0.19591286457635146,,,,0.035913423878003226,0.03212016547906327,0.03339180016049248,-0.012823074340056494,,,,
Mexico,Q1 2019,-3.695489644867847,0.013680205823687803,-3.2945801837700013,0.013774395940063659,-4.907855775118634,1,2019,2019-01-01,125085311.0,18.64450655047755,-9.419011637585607e-05,-0.0025399392391897307,0.1992339351128286,,,,0.0206091791812697,0.019833179994389383,0.04730542576409569,-0.004884404078816362,,,,
Mexico,Q2 2019,-3.691140873765992,0.01400627903244001,-3.2966390407128747,0.0138266602724574,-4.936803286390261,2,2019,2019-04-01,124816583.75868055,18.642355887753215,0.000179618759982611,0.004853598392216557,0.1939481845237683,,,,0.027785323266553696,0.021150593710993704,0.031340779366576754,0.0017318509257768433,,,,
Mexico,Q3 2019,-3.6792839106239064,0.014023204838303467,-3.2923919565317386,0.013922322798980966,-4.948323254717772,3,2019,2019-07-01,124548433.83798853,18.64020522502888,0.00010088203932250191,0.002714447909159806,0.1909141748635301,,,,0.042874669391081976,0.029137519456202465,0.033296308759305226,-0.0012042994492983843,,,,
Mexico,Q4 2019,-3.6779657898803277,0.013277186849458484,-3.2948378669178062,0.013479285547524122,-4.961438782810747,4,2019,2019-10-01,124280859.99763572,18.63805456230454,-0.0002020986980656378,-0.005451216366540853,0.18888802196286544,,,,0.047736650879460996,0.030713294594924,0.033974198497107366,-0.010168876002577388,,,,
Mexico,Q1 2020,-3.7119695845142546,0.013761377514436648,-3.3185292491793783,0.013095353459604546,-5.007121285168072,1,2020,2020-01-01,125998302.00000013,18.651778988634472,0.0006660240548321018,0.01839538390572748,0.18477950382032712,,,,0.017467865847666797,0.011225503925321068,0.0022075111525348134,0.012895457173354073,,,,
Mexico,Q2 2020,-3.942144583268272,0.009807355302706872,-3.5123050103355835,0.009715173125602614,-5.332565400537776,2,2020,2020-04-01,125769431.4041583,18.64996087909524,9.218217710425802e-05,0.0030904494590480464,0.1619835665082786,,,,-0.2089311387587096,-0.17828389327439353,-0.30941514882506915,-0.0031501860741178136,,,,
Mexico,Q3 2020,-3.8175469772219492,0.013529334778039857,-3.3875277209100894,0.011352540335881157,-5.15548671190586,3,2020,2020-07-01,125540976.54209116,18.64814276955601,0.0021767944421586995,0.0644172256368568,0.17068099501038986,,,,-0.08067763574721498,-0.04930361717049525,-0.11882750091880112,0.05749429305201251,,,,
Mexico,Q4 2020,-3.7596246730429517,0.013575095639439498,-3.3434355808634986,0.012729332202511085,-5.102590936092685,4,2020,2020-10-01,125312936.65863544,18.64632466001678,0.000845763436928413,0.02394884259986321,0.1721902420054417,,,,-0.019250031551768743,-0.0010865899329011164,-0.05276001397810326,0.016420847032320437,,,,
Mexico,Q1 2021,-3.7546535537511927,0.013059193384880718,-3.3503236539285206,0.013311859539587087,-5.071106132179228,1,2021,2021-01-01,126705138.00000012,18.657373196955326,-0.0002526661547063696,-0.007204007336390162,0.1789260873496325,,,,-0.010904285436196481,-0.003911782742902492,-0.008391231924960607,-0.015276943430943048,,,,
Mexico,Q2 2021,-3.739556168551355,0.01328144701609403,-3.3418067521691204,0.01329843139119543,-5.05784576971688,2,2021,2021-04-01,126528058.12225531,18.655974644875112,-1.6984375101398996e-05,-0.0004801509635740583,0.17977683235628533,,,,0.007469008420628587,0.00862276400566131,0.017547865856962552,-0.00906527977213547,,,,
Mexico,Q3 2021,-3.7370312412390927,0.0133751698115974,-3.351803730982911,0.01358382548429341,-5.030312605781807,3,2021,2021-07-01,126351225.72684307,18.654576092794898,-0.0002086556726960103,-0.005957993994299361,0.18665209027195145,,,,0.01320989642726067,0.0026174114495178813,0.05764225697918146,-0.015040394256910155,,,,
Mexico,Q4 2021,-3.712077830591997,0.014098918716179994,-3.338894297778358,0.013915858158889337,-5.035289971636404,4,2021,2021-10-01,126174640.46788886,18.653177540714687,0.00018306055729065684,0.005160100371029661,0.18334316311722104,,,,0.04135342188004998,0.019506279487038203,0.06518537745082309,-0.0044168108388562295,,,,
